,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
310,5042,44709480000130,CESAR JACOME PHILIPPINI 08414604420,CESAR J P,10197,Rua Conselheiro Barros Barreto,,130      ,361,PORTO DA MADEIRA,BAIXADO,2022-01-01T00:00:00,2022-06-28T00:00:00,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",5912099,"ATIVIDADES DE PÓS-PRODUÇÃO CINEMATOGRÁF, DE VÍDEOS E DE PROG DE TELEV N/ ESP ANTER",N,N,N,N,-8.008,-34.8913
311,5043,44709480000130,CESAR JACOME PHILIPPINI 08414604420,CESAR J P,10197,Rua Conselheiro Barros Barreto,,130      ,361,PORTO DA MADEIRA,BAIXADO,2022-01-01T00:00:00,2022-06-28T00:00:00,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",5819100,"EDIÇÃO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRÁFICOS",N,N,N,N,-8.008,-34.8913
312,5044,44709480000130,CESAR JACOME PHILIPPINI 08414604420,CESAR J P,10197,Rua Conselheiro Barros Barreto,,130      ,361,PORTO DA MADEIRA,BAIXADO,2022-01-01T00:00:00,2022-06-28T00:00:00,22,OUTROS SERVICOS,8219999,PREPARACAO DE DOCUMENTOS E SERV ESPECIALIZ DE APOIO ADMINIST N/ ESP ANTERIORMENTE,N,N,N,N,-8.008,-34.8913
313,5058,18484293000195,SINGULAR SHOP COMERCIO VIRTUAL EIRELI ME,SINGULAR SHOP,10529,Avenida Beberibe,,3485     ,361,PORTO DA MADEIRA,BAIXADO,2013-07-15T00:00:00,2015-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4751201,Comercio varejista especializado de equipamentos e suprimentos de informatica,S,N,N,N,-8.00846,-34.889815
314,5059,18484293000195,SINGULAR SHOP COMERCIO VIRTUAL EIRELI ME,SINGULAR SHOP,10529,Avenida Beberibe,,3485     ,361,PORTO DA MADEIRA,BAIXADO,2013-07-15T00:00:00,2015-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4761003,COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,N,N,N,N,-8.00846,-34.889815
315,5060,18484293000195,SINGULAR SHOP COMERCIO VIRTUAL EIRELI ME,SINGULAR SHOP,10529,Avenida Beberibe,,3485     ,361,PORTO DA MADEIRA,BAIXADO,2013-07-15T00:00:00,2015-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4752100,COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO,N,N,N,N,-8.00846,-34.889815
316,5061,18484293000195,SINGULAR SHOP COMERCIO VIRTUAL EIRELI ME,SINGULAR SHOP,10529,Avenida Beberibe,,3485     ,361,PORTO DA MADEIRA,BAIXADO,2013-07-15T00:00:00,2015-01-01T00:00:00,24,"ELETRODOMESTICO, VEICULO, PECAS E ACESSORIOS",4753900,COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIP DE ÁUDIO E VÍDEO,N,N,N,N,-8.00846,-34.889815
317,5062,18484293000195,SINGULAR SHOP COMERCIO VIRTUAL EIRELI ME,SINGULAR SHOP,10529,Avenida Beberibe,,3485     ,361,PORTO DA MADEIRA,BAIXADO,2013-07-15T00:00:00,2015-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",N,N,N,N,-8.00846,-34.889815
318,5063,18484293000195,SINGULAR SHOP COMERCIO VIRTUAL EIRELI ME,SINGULAR SHOP,10529,Avenida Beberibe,,3485     ,361,PORTO DA MADEIRA,BAIXADO,2013-07-15T00:00:00,2015-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4759899,COMÉRCIO VAREJISTA DE OUTROS ARTIGOS DE USO DOMÉSTICO NÃO ESPECIF ANTERIORMENTE,N,N,N,N,-8.00846,-34.889815
319,5064,18484293000195,SINGULAR SHOP COMERCIO VIRTUAL EIRELI ME,SINGULAR SHOP,10529,Avenida Beberibe,,3485     ,361,PORTO DA MADEIRA,BAIXADO,2013-07-15T00:00:00,2015-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4763602,COMÉRCIO VAREJISTA DE ARTIGOS ESPORTIVOS,N,N,N,N,-8.00846,-34.889815
320,5065,18484293000195,SINGULAR SHOP COMERCIO VIRTUAL EIRELI ME,SINGULAR SHOP,10529,Avenida Beberibe,,3485     ,361,PORTO DA MADEIRA,BAIXADO,2013-07-15T00:00:00,2015-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4783102,COMÉRCIO VAREJISTA DE ARTIGOS DE RELOJOARIA,N,N,N,N,-8.00846,-34.889815
321,5066,18484293000195,SINGULAR SHOP COMERCIO VIRTUAL EIRELI ME,SINGULAR SHOP,10529,Avenida Beberibe,,3485     ,361,PORTO DA MADEIRA,BAIXADO,2013-07-15T00:00:00,2015-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4789007,COMÉRCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITÓRIO,N,N,N,N,-8.00846,-34.889815
322,5071,06219377000112,AMJ INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,ARETHA E SEUS TEMPEROS,49425,Rua Pascoal Sivini,,85       ,361,PORTO DA MADEIRA,BAIXADO,2004-04-01T00:00:00,2007-01-01T00:00:00,22,OUTROS SERVICOS,5620101,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS,S,S,N,N,-8.009005,-34.890142
323,5072,16843981000179,EDILSON M DA SILVA LANCHES,ESTACAO LANCHES,49425,Rua Pascoal Sivini,,79       ,361,PORTO DA MADEIRA,BAIXADO,2012-08-22T00:00:00,2013-01-18T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,5612100,SERVIÇOS AMBULANTES DE ALIMENTAÇÃO,S,N,N,N,-8.008973,-34.890031
324,5086,05677821000180,MARILENE P. DA SILVA ARTIGOS PARA PRESENTES ME,,38954,Rua Linda Bela,,54       ,361,PORTO DA MADEIRA,BAIXADO,2003-05-31T00:00:00,2014-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4789099,COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,S,N,N,N,-8.009377,-34.892115
325,5111,05451248000192,J C CENARIO COMERCIO LTDA - ME,J C CENARIO COMERCIO,10529,Avenida Beberibe,0003,3275     ,361,PORTO DA MADEIRA,BAIXADO,2002-12-26T00:00:00,2009-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4751201,Comercio varejista especializado de equipamentos e suprimentos de informatica,S,N,N,N,-8.009947,-34.889186
326,5112,05451248000192,J C CENARIO COMERCIO LTDA - ME,J C CENARIO COMERCIO,10529,Avenida Beberibe,0003,3275     ,361,PORTO DA MADEIRA,BAIXADO,2002-12-26T00:00:00,2009-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4741500,COMÉRCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,N,N,N,S,-8.009947,-34.889186
327,5113,05451248000192,J C CENARIO COMERCIO LTDA - ME,J C CENARIO COMERCIO,10529,Avenida Beberibe,0003,3275     ,361,PORTO DA MADEIRA,BAIXADO,2002-12-26T00:00:00,2009-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4744001,COMÉRCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,N,N,N,N,-8.009947,-34.889186
328,5114,05451248000192,J C CENARIO COMERCIO LTDA - ME,J C CENARIO COMERCIO,10529,Avenida Beberibe,0003,3275     ,361,PORTO DA MADEIRA,BAIXADO,2002-12-26T00:00:00,2009-07-01T00:00:00,24,"ELETRODOMESTICO, VEICULO, PECAS E ACESSORIOS",4753900,COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIP DE ÁUDIO E VÍDEO,N,N,N,N,-8.009947,-34.889186
329,5115,05451248000192,J C CENARIO COMERCIO LTDA - ME,J C CENARIO COMERCIO,10529,Avenida Beberibe,0003,3275     ,361,PORTO DA MADEIRA,BAIXADO,2002-12-26T00:00:00,2009-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4755501,COMÉRCIO VAREJISTA DE TECIDOS,N,N,N,N,-8.009947,-34.889186
330,5116,05451248000192,J C CENARIO COMERCIO LTDA - ME,J C CENARIO COMERCIO,10529,Avenida Beberibe,0003,3275     ,361,PORTO DA MADEIRA,BAIXADO,2002-12-26T00:00:00,2009-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,N,N,N,N,-8.009947,-34.889186
331,5117,05451248000192,J C CENARIO COMERCIO LTDA - ME,J C CENARIO COMERCIO,10529,Avenida Beberibe,0003,3275     ,361,PORTO DA MADEIRA,BAIXADO,2002-12-26T00:00:00,2009-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",N,N,N,N,-8.009947,-34.889186
332,5118,05451248000192,J C CENARIO COMERCIO LTDA - ME,J C CENARIO COMERCIO,10529,Avenida Beberibe,0003,3275     ,361,PORTO DA MADEIRA,BAIXADO,2002-12-26T00:00:00,2009-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4772500,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",N,S,N,N,-8.009947,-34.889186
333,5119,05451248000192,J C CENARIO COMERCIO LTDA - ME,J C CENARIO COMERCIO,10529,Avenida Beberibe,0003,3275     ,361,PORTO DA MADEIRA,BAIXADO,2002-12-26T00:00:00,2009-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4781400,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,N,N,N,N,-8.009947,-34.889186
334,5120,05451248000192,J C CENARIO COMERCIO LTDA - ME,J C CENARIO COMERCIO,10529,Avenida Beberibe,0003,3275     ,361,PORTO DA MADEIRA,BAIXADO,2002-12-26T00:00:00,2009-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4724500,COMÉRCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,N,N,N,N,-8.009947,-34.889186
335,5146,10962181000190,HELENA DE LIRA SILVA ME,HELENA DE LIRA SILVA,10529,Avenida Beberibe,,3185     ,361,PORTO DA MADEIRA,BAIXADO,1968-12-01T00:00:00,1996-01-31T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4712100,"COM VAR DE MERC EM GERAL, COM PREDOM DE PROD ALIM - MINIMERC, MERC E ARMAZÉNS",S,S,N,N,-8.010841,-34.889293
336,5147,10863710000107,MARIA JOSE DO NASCIMENTO,,10960,Rua Benjamin Fonseca,,40       ,361,PORTO DA MADEIRA,BAIXADO,1969-10-01T00:00:00,1993-08-31T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4712100,"COM VAR DE MERC EM GERAL, COM PREDOM DE PROD ALIM - MINIMERC, MERC E ARMAZÉNS",S,S,N,N,-8.010856,-34.889446
337,5148,02595673000167,WI MANUTENCAO ELETRICA MECANICA E HIDRAULICA LTDA ME,WI MANUTENCAO,10960,Rua Benjamin Fonseca,,134      ,361,PORTO DA MADEIRA,BAIXADO,1998-06-01T00:00:00,2011-01-01T00:00:00,14,CONSERVAÇÃO E LIMPEZA,9521500,REPARAÇÃO E MANUTENÇÃO DE EQUIP ELETROELETRÔN DE USO PESSOAL E DOMÉSTICO,S,N,S,N,-8.010503,-34.890306
338,5244,12599809000403,MP LUB COMERCIO E REPRESENTACOES LTDA,MP LUB,46540,Avenida Norte Miguel Arraes de Alencar,,8065     ,582,MACAXEIRA,BAIXADO,2007-12-24T00:00:00,2019-07-01T00:00:00,27,COMERCIO ATACADISTA,4530701,COMÉRCIO POR ATACADO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,N,N,N,N,-8.012367,-34.933268
339,5245,12599809000403,MP LUB COMERCIO E REPRESENTACOES LTDA,MP LUB,46540,Avenida Norte Miguel Arraes de Alencar,,8065     ,582,MACAXEIRA,BAIXADO,2007-12-24T00:00:00,2019-07-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4530706,REPRESENT COM E AGENTES DO COM DE PEÇAS E ACESS NOVOS E USAD P/ VEÍC AUTOMOTOR,N,N,N,N,-8.012367,-34.933268
340,5246,12599809000403,MP LUB COMERCIO E REPRESENTACOES LTDA,MP LUB,46540,Avenida Norte Miguel Arraes de Alencar,,8065     ,582,MACAXEIRA,BAIXADO,2007-12-24T00:00:00,2019-07-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4542101,"REPRESENTANTES COM E AGENTES DO COM DE MOTOCIC E MOTONETAS, PEÇAS E ACESSÓRIOS",N,N,N,N,-8.012367,-34.933268
341,5247,12599809000403,MP LUB COMERCIO E REPRESENTACOES LTDA,MP LUB,46540,Avenida Norte Miguel Arraes de Alencar,,8065     ,582,MACAXEIRA,BAIXADO,2007-12-24T00:00:00,2019-07-01T00:00:00,27,COMERCIO ATACADISTA,4681805,COMÉRCIO ATACADISTA DE LUBRIFICANTES,S,N,N,S,-8.012367,-34.933268
342,5248,12599809000403,MP LUB COMERCIO E REPRESENTACOES LTDA,MP LUB,46540,Avenida Norte Miguel Arraes de Alencar,,8065     ,582,MACAXEIRA,BAIXADO,2007-12-24T00:00:00,2019-07-01T00:00:00,9,INSTITUICOES FINANCEIRAS E SECURITARIAS,6463800,"OUTRAS SOCIEDADES DE PARTICIPAÇÃO, EXCETO HOLDINGS",N,N,N,N,-8.012367,-34.933268
343,5249,12599809000403,MP LUB COMERCIO E REPRESENTACOES LTDA,MP LUB,46540,Avenida Norte Miguel Arraes de Alencar,,8065     ,582,MACAXEIRA,BAIXADO,2007-12-24T00:00:00,2019-07-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4612500,"REPRESENTANTES COM E AGENTES DO COM DE COMBUST, MINERAIS, PROD SIDER E QUÍMICOS",N,N,S,N,-8.012367,-34.933268
344,5262,44024202000149,DEBORA CUNHA SAMPAIO 05159316400,.,92460,Rua Antônio Batista de Souza,302,500      ,582,MACAXEIRA,BAIXADO,2021-10-26T00:00:00,2022-06-12T00:00:00,8,EDUCACAO,8599604,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,S,N,S,N,-8.015138,-34.933937
345,5271,89940878020499,PARMALAT BRASIL SA INDUSTRIA DE ALIMENTOS,,56898,Avenida da Recuperação,,7380     ,507,APIPUCOS,BAIXADO,1996-04-01T00:00:00,2004-04-30T00:00:00,27,COMERCIO ATACADISTA,4631100,COMÉRCIO ATACADISTA DE LEITE E LATICÍNIOS,S,S,N,N,-8.013802,-34.937901
346,5272,02905110023330,GR SERVICOS E ALIMENTACAO LTDA.,,56898,Avenida da Recuperação,,7380     ,507,APIPUCOS,BAIXADO,2008-02-07T00:00:00,2020-08-18T00:00:00,22,OUTROS SERVICOS,5620101,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS,S,S,N,N,-8.013802,-34.937901
347,5316,12055915000183,CISLANE FRANCISCA DOS SANTOS 90851536468,,94064,Avenida José Américo de Almeida,101,235      ,582,MACAXEIRA,BAIXADO,2010-06-09T00:00:00,2017-01-01T00:00:00,28,INDUSTRIA GERAL,1091101,Fabricacao de produtos de panificacao industrial,S,S,N,S,-8.014384,-34.930376
348,5317,12055915000183,CISLANE FRANCISCA DOS SANTOS 90851536468,,94064,Avenida José Américo de Almeida,101,235      ,582,MACAXEIRA,BAIXADO,2010-06-09T00:00:00,2017-01-01T00:00:00,22,OUTROS SERVICOS,5620104,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE P/ CONSUMO DOMICILIAR,N,N,N,N,-8.014384,-34.930376
349,5322,13497618000150,E. M. CORREIA DE MORAIS - CURSOS ME,EM CURSOS E TREINAMENTO,94064,Avenida José Américo de Almeida,301,235      ,582,MACAXEIRA,BAIXADO,2011-03-24T00:00:00,2019-07-01T00:00:00,8,EDUCACAO,8599699,OUTRAS ATIVIDADES DE ENSINO NÃO ESPECIFICADAS ANTERIORMENTE,N,N,N,N,-8.014384,-34.930376
350,5323,13497618000150,E. M. CORREIA DE MORAIS - CURSOS ME,EM CURSOS E TREINAMENTO,94064,Avenida José Américo de Almeida,301,235      ,582,MACAXEIRA,BAIXADO,2011-03-24T00:00:00,2019-07-01T00:00:00,22,OUTROS SERVICOS,8299799,OUTRAS ATIVIDADES DE SERVIÇOS PREST PRINCIPALMENTE ÀS EMPRESAS N/ ESP ANTERIORM,S,N,S,N,-8.014384,-34.930376
351,5324,13497618000150,E. M. CORREIA DE MORAIS - CURSOS ME,EM CURSOS E TREINAMENTO,94064,Avenida José Américo de Almeida,301,235      ,582,MACAXEIRA,BAIXADO,2011-03-24T00:00:00,2019-07-01T00:00:00,8,EDUCACAO,8532500,EDUCAÇÃO SUPERIOR - GRADUAÇÃO E PÓS-GRADUAÇÃO,N,S,N,N,-8.014384,-34.930376
352,5328,39730092000109,AJHON FARIAS MARKETING DIGITAL LTDA,,94064,Avenida José Américo de Almeida,0004,235      ,582,MACAXEIRA,BAIXADO,2020-11-10T00:00:00,2021-11-10T00:00:00,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",5811500,EDIÇÃO DE LIVROS,N,N,N,S,-8.014384,-34.930376
353,5329,39730092000109,AJHON FARIAS MARKETING DIGITAL LTDA,,94064,Avenida José Américo de Almeida,0004,235      ,582,MACAXEIRA,BAIXADO,2020-11-10T00:00:00,2021-11-10T00:00:00,8,EDUCACAO,8599604,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,N,N,N,N,-8.014384,-34.930376
354,5330,39730092000109,AJHON FARIAS MARKETING DIGITAL LTDA,,94064,Avenida José Américo de Almeida,0004,235      ,582,MACAXEIRA,BAIXADO,2020-11-10T00:00:00,2021-11-10T00:00:00,3,TECNICO-CIENTIFICO,7319003,MARKETING DIRETO,S,N,S,N,-8.014384,-34.930376
355,5331,39730092000109,AJHON FARIAS MARKETING DIGITAL LTDA,,94064,Avenida José Américo de Almeida,0004,235      ,582,MACAXEIRA,BAIXADO,2020-11-10T00:00:00,2021-11-10T00:00:00,2,"CONTABILIDADE, CONSULTORIA E ASSESSORIA",7319004,CONSULTORIA EM PUBLICIDADE,N,N,N,N,-8.014384,-34.930376
356,5344,14224325000162,R M A REPRESENTACOES LTDA,,94064,Avenida José Américo de Almeida,0104,303      ,582,MACAXEIRA,BAIXADO,2011-08-24T00:00:00,2012-05-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4530706,REPRESENT COM E AGENTES DO COM DE PEÇAS E ACESS NOVOS E USAD P/ VEÍC AUTOMOTOR,S,N,N,N,-8.013635,-34.930287
357,5345,14224325000162,R M A REPRESENTACOES LTDA,,94064,Avenida José Américo de Almeida,0104,303      ,582,MACAXEIRA,BAIXADO,2011-08-24T00:00:00,2012-05-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4618499,OUTROS REPRESENTANTES COM E AGENTES DO COM ESP EM PROD N/ ESP ANTERIORMENTE,N,N,N,N,-8.013635,-34.930287
358,5346,14224325000162,R M A REPRESENTACOES LTDA,,94064,Avenida José Américo de Almeida,0104,303      ,582,MACAXEIRA,BAIXADO,2011-08-24T00:00:00,2012-05-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4615000,"REPRES.COMERCIAIS E AGENTES DO COMÉRCIO DE ELETRODOMÉSTICOS, MÓVEIS E ARTIGOS DE USO DOMÉSTICO",N,N,S,N,-8.013635,-34.930287
359,5363,08670358000133,CIRURGICA CENTER LTDA,,46540,Avenida Norte Miguel Arraes de Alencar,,7498     ,582,MACAXEIRA,BAIXADO,1985-11-01T00:00:00,2014-01-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4619200,REPRESENTANTES COMERCIAIS E AGENTES DO COM DE MERCAD EM GERAL N/ ESPECIALIZADO,S,N,S,N,-8.015761,-34.930554
360,5364,08670358000133,CIRURGICA CENTER LTDA,,46540,Avenida Norte Miguel Arraes de Alencar,,7498     ,582,MACAXEIRA,BAIXADO,1985-11-01T00:00:00,2014-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4754701,COMÉRCIO VAREJISTA DE MÓVEIS,N,N,N,N,-8.015761,-34.930554
361,5365,08670358000133,CIRURGICA CENTER LTDA,,46540,Avenida Norte Miguel Arraes de Alencar,,7498     ,582,MACAXEIRA,BAIXADO,1985-11-01T00:00:00,2014-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4773300,COMÉRCIO VAREJISTA DE ARTIGOS MÉDICOS E ORTOPÉDICOS,N,S,N,N,-8.015761,-34.930554
362,5366,08670358000133,CIRURGICA CENTER LTDA,,46540,Avenida Norte Miguel Arraes de Alencar,,7498     ,582,MACAXEIRA,BAIXADO,1985-11-01T00:00:00,2014-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4789099,COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,N,N,N,N,-8.015761,-34.930554
363,5367,10333255000120,J.J.M.E. COMERCIO E IMPORTACAO E EXPORTACAO LTDA,J.J.M.E,46540,Avenida Norte Miguel Arraes de Alencar,,7498     ,582,MACAXEIRA,BAIXADO,2008-09-09T00:00:00,2013-01-01T00:00:00,27,COMERCIO ATACADISTA,4530701,COMÉRCIO POR ATACADO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,S,N,N,N,-8.015761,-34.930554
364,5368,10333255000120,J.J.M.E. COMERCIO E IMPORTACAO E EXPORTACAO LTDA,J.J.M.E,46540,Avenida Norte Miguel Arraes de Alencar,,7498     ,582,MACAXEIRA,BAIXADO,2008-09-09T00:00:00,2013-01-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4530706,REPRESENT COM E AGENTES DO COM DE PEÇAS E ACESS NOVOS E USAD P/ VEÍC AUTOMOTOR,N,N,S,N,-8.015761,-34.930554
365,5372,00874836000115,CARAMELO BOMBONIERE E BEBIDAS LTDA ME,,46540,Avenida Norte Miguel Arraes de Alencar,,7634     ,582,MACAXEIRA,BAIXADO,1995-10-01T00:00:00,1999-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4721104,"COMÉRCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",S,N,N,N,-8.015106,-34.931115
366,5373,00874836000115,CARAMELO BOMBONIERE E BEBIDAS LTDA ME,,46540,Avenida Norte Miguel Arraes de Alencar,,7634     ,582,MACAXEIRA,BAIXADO,1995-10-01T00:00:00,1999-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4723700,COMÉRCIO VAREJISTA DE BEBIDAS,N,S,N,N,-8.015106,-34.931115
367,5398,10649143000182,JAILSON DE LIMA BEZERRA,DANCETERIA CONTINENTAL,46540,Avenida Norte Miguel Arraes de Alencar,,7774     ,582,MACAXEIRA,BAIXADO,1987-04-01T00:00:00,1991-07-31T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,5611203,"LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES",N,N,N,N,-8.013652,-34.931069
368,5399,10649143000182,JAILSON DE LIMA BEZERRA,DANCETERIA CONTINENTAL,46540,Avenida Norte Miguel Arraes de Alencar,,7774     ,582,MACAXEIRA,BAIXADO,1987-04-01T00:00:00,1991-07-31T00:00:00,16,DIVERSOES PUBLICAS,9329801,"DISCOTECAS, DANCETERIAS, SALÕES DE DANÇA E SIMILARES",S,S,S,S,-8.013652,-34.931069
369,5411,97537182000176,ACK  INDUSTRIA DE CONFECCOES LTDA,ACK,46540,Avenida Norte Miguel Arraes de Alencar,,7774     ,582,MACAXEIRA,BAIXADO,2011-07-11T00:00:00,2014-07-11T00:00:00,28,INDUSTRIA GERAL,1413401,"CONFECÇÃO DE ROUPAS PROFISSIONAIS, EXCETO SOB MEDIDA",S,N,S,S,-8.013652,-34.931069
370,5416,70188685000127,MARIA & MANIAS ARTESANATO LTDA,,45071,Rua Monte Pavão,,94       ,582,MACAXEIRA,BAIXADO,1994-07-01T00:00:00,1998-01-31T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4789001,"COMÉRCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",S,N,N,N,-8.01277,-34.930891
371,5418,14480712000160,CLAUDIO DE MELO REPRESENTACOES LTDA ME,CLAUDIO REPRESENTAÇÕES,45071,Rua Monte Pavão,,122      ,582,MACAXEIRA,BAIXADO,2011-10-17T00:00:00,2017-02-02T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4616800,"REPRESENTANTES COM E AGENTES DO COM DE TÊXTEIS, VEST, CALÇADOS E ART DE VIAGEM",S,N,S,N,-8.012584,-34.93073
372,5501,09569310000104,GILBERTO ANDRADE RODRIGUES,GARDORIGUES REPRESENTACOES,60909,Rua Tijucal,,29       ,582,MACAXEIRA,BAIXADO,1985-12-01T00:00:00,2008-01-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4619200,REPRESENTANTES COMERCIAIS E AGENTES DO COM DE MERCAD EM GERAL N/ ESPECIALIZADO,N,N,S,N,-8.01337,-34.931332
373,5502,09569310000104,GILBERTO ANDRADE RODRIGUES,GARDORIGUES REPRESENTACOES,60909,Rua Tijucal,,29       ,582,MACAXEIRA,BAIXADO,1985-12-01T00:00:00,2008-01-01T00:00:00,27,COMERCIO ATACADISTA,4649401,COMÉRCIO ATACADISTA DE EQUIPAMENTOS ELÉTRICOS DE USO PESSOAL E DOMÉSTICO,S,N,N,N,-8.01337,-34.931332
374,5503,09569310000104,GILBERTO ANDRADE RODRIGUES,GARDORIGUES REPRESENTACOES,60909,Rua Tijucal,,29       ,582,MACAXEIRA,BAIXADO,1985-12-01T00:00:00,2008-01-01T00:00:00,27,COMERCIO ATACADISTA,4661300,"COMÉRCIO ATACADISTA DE MÁQUINAS, APAR E EQUIP P/ USO AGROPEC/ PARTES E PEÇAS",N,N,N,N,-8.01337,-34.931332
375,5523,16852746000163,OTAVIO PAULO MIRANDA DE ALBUQUERQUE MINIMERCADO  ME,O M LATICINIOS E FRIOS,94064,Avenida José Américo de Almeida,,110      ,582,MACAXEIRA,BAIXADO,2012-09-10T00:00:00,2019-05-09T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4712100,"COM VAR DE MERC EM GERAL, COM PREDOM DE PROD ALIM - MINIMERC, MERC E ARMAZÉNS",S,N,N,N,-8.015439,-34.929675
376,5524,16852746000163,OTAVIO PAULO MIRANDA DE ALBUQUERQUE MINIMERCADO  ME,O M LATICINIOS E FRIOS,94064,Avenida José Américo de Almeida,,110      ,582,MACAXEIRA,BAIXADO,2012-09-10T00:00:00,2019-05-09T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4721103,COMÉRCIO VAREJISTA DE LATICÍNIOS E FRIOS,N,S,N,N,-8.015439,-34.929675
